t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
1537.00,180.000,180.000,180.000,180.000,178.689,189.439,175.732,146.186,180.955,186.684,176.720,152.829,190.523,183.681,203.171,372.721,0.0858,0.0000,0.2033,0.9500,0.00,0.00,0.00,0.00
1538.00,180.000,180.000,180.000,180.000,178.704,189.421,175.738,146.230,180.946,186.669,176.731,152.870,190.326,183.670,203.175,372.754,0.0858,0.0000,0.2034,0.9500,0.00,0.00,0.00,0.00
1539.00,180.000,180.000,180.000,180.000,178.719,189.402,175.745,146.274,180.938,186.655,176.741,152.911,190.147,183.659,203.180,372.787,0.0858,0.0000,0.2035,0.9500,0.00,0.00,0.00,0.00
1540.00,180.000,180.000,180.000,180.000,178.734,189.384,175.751,146.319,180.929,186.641,176.752,152.952,189.984,183.648,203.184,372.820,0.0858,0.0000,0.2015,0.9500,0.00,0.00,0.00,0.00
1541.00,180.000,180.000,180.000,180.000,178.749,189.366,175.758,146.363,180.920,186.627,176.763,152.992,189.837,183.637,203.157,372.853,0.0858,0.0000,0.2016,0.9500,0.00,0.00,0.00,0.00
1542.00,180.000,180.000,180.000,180.000,178.763,189.348,175.765,146.407,180.910,186.613,176.774,153.033,189.607,183.626,203.134,372.887,0.0792,0.0000,0.2017,0.9500,0.00,0.00,0.00,0.00
1543.00,180.000,180.000,180.000,180.000,178.777,189.329,175.771,146.451,180.901,186.599,176.784,153.074,189.399,183.615,203.113,372.920,0.0792,0.0000,0.2018,0.9500,0.00,0.00,0.00,0.00
1544.00,180.000,180.000,180.000,180.000,178.791,189.311,175.778,146.495,180.890,186.585,176.795,153.114,189.210,183.604,203.095,372.953,0.0792,0.0000,0.2018,0.9500,0.00,0.00,0.00,0.00
1545.00,180.000,180.000,180.000,180.000,178.805,189.293,175.785,146.539,180.880,186.571,176.805,153.155,189.038,183.592,203.080,372.986,0.0792,0.0000,0.2019,0.9500,0.00,0.00,0.00,0.00
1546.00,180.000,180.000,180.000,180.000,178.819,189.275,175.792,146.583,180.869,186.557,176.816,153.196,188.882,183.581,203.067,373.019,0.0792,0.0000,0.2020,0.9500,0.00,0.00,0.00,0.00
1547.00,180.000,180.000,180.000,180.000,178.833,189.257,175.799,146.627,180.858,186.543,176.826,153.236,188.740,183.570,203.072,373.051,0.0792,0.0000,0.2020,0.9500,0.00,0.00,0.00,0.00
1548.00,180.000,180.000,180.000,180.000,178.846,189.239,175.805,146.671,180.847,186.529,176.837,153.276,188.610,183.559,203.094,373.084,0.0792,0.0000,0.2021,0.9500,0.00,0.00,0.00,0.00
1549.00,180.000,180.000,180.000,180.000,178.859,189.221,175.812,146.715,180.835,186.516,176.847,153.317,188.444,183.548,203.114,373.117,0.0726,0.0000,0.2022,0.9500,0.00,0.00,0.00,0.00
1550.00,180.000,180.000,180.000,180.000,178.872,189.203,175.819,146.759,180.823,186.502,176.857,153.357,188.246,183.537,203.133,373.150,0.0726,0.0000,0.2023,0.9500,0.00,0.00,0.00,0.00
1551.00,180.000,180.000,180.000,180.000,178.885,189.185,175.826,146.803,180.811,186.488,176.868,153.397,188.066,183.526,203.151,373.183,0.0726,0.0000,0.2023,0.9500,0.00,0.00,0.00,0.00
1552.00,180.000,180.000,180.000,180.000,178.898,189.167,175.833,146.847,180.799,186.474,176.878,153.437,187.902,183.515,203.168,373.215,0.0726,0.0000,0.2024,0.9500,0.00,0.00,0.00,0.00
1553.00,180.000,180.000,180.000,180.000,178.911,189.149,175.840,146.891,180.786,186.461,176.889,153.477,187.753,183.503,203.184,373.248,0.0726,0.0000,0.2025,0.9500,0.00,0.00,0.00,0.00
1554.00,180.000,180.000,180.000,180.000,178.923,189.131,175.847,146.935,180.773,186.447,176.899,153.517,187.618,183.492,203.199,373.281,0.0726,0.0000,0.2025,0.9500,0.00,0.00,0.00,0.00
1555.00,180.000,180.000,180.000,180.000,178.935,189.113,175.854,146.978,180.760,186.433,176.909,153.557,187.494,183.481,203.198,373.313,0.0726,0.0000,0.2006,0.9500,0.00,0.00,0.00,0.00
1556.00,180.000,180.000,180.000,180.000,178.948,189.095,175.861,147.022,180.746,186.420,176.920,153.597,187.382,183.470,203.181,373.346,0.0726,0.0000,0.2007,0.9500,0.00,0.00,0.00,0.00
1557.00,180.000,180.000,180.000,180.000,178.959,189.078,175.868,147.066,180.733,186.406,176.930,153.637,187.151,183.459,203.167,373.379,0.0660,0.0000,0.2008,0.9500,0.00,0.00,0.00,0.00
1558.00,180.000,180.000,180.000,180.000,178.971,189.060,175.875,147.110,180.719,186.393,176.940,153.677,186.942,183.448,203.155,373.411,0.0660,0.0000,0.2008,0.9500,0.00,0.00,0.00,0.00
1559.00,180.000,180.000,180.000,180.000,178.983,189.042,175.882,147.153,180.704,186.379,176.950,153.717,186.752,183.437,203.145,373.444,0.0660,0.0000,0.2009,0.9500,0.00,0.00,0.00,0.00
1560.00,180.000,180.000,180.000,180.000,178.994,189.024,175.889,147.197,180.689,186.366,176.960,153.757,186.579,183.425,203.137,373.476,0.0660,0.0000,0.2010,0.9500,0.00,0.00,0.00,0.00
1561.00,180.000,180.000,180.000,180.000,179.005,189.007,175.897,147.241,180.675,186.352,176.971,153.796,186.421,183.414,203.130,373.508,0.0660,0.0000,0.2010,0.9500,0.00,0.00,0.00,0.00
1562.00,180.000,180.000,180.000,180.000,179.017,188.989,175.904,147.284,180.659,186.339,176.981,153.836,186.278,183.403,203.125,373.541,0.0660,0.0000,0.2011,0.9500,0.00,0.00,0.00,0.00
1563.00,180.000,180.000,180.000,180.000,179.027,188.971,175.911,147.328,180.644,186.326,176.991,153.875,186.147,183.392,203.121,373.573,0.0660,0.0000,0.2012,0.9500,0.00,0.00,0.00,0.00
1564.00,180.000,180.000,180.000,180.000,179.038,188.954,175.918,147.371,180.628,186.312,177.001,153.915,186.028,183.381,203.118,373.605,0.0660,0.0000,0.2012,0.9500,0.00,0.00,0.00,0.00
1565.00,180.000,180.000,180.000,180.000,179.049,188.936,175.925,147.415,180.612,186.299,177.010,153.954,185.919,183.370,203.116,373.638,0.0660,0.0000,0.2013,0.9500,0.00,0.00,0.00,0.00
1566.00,180.000,180.000,180.000,180.000,179.059,188.919,175.932,147.458,180.596,186.286,177.020,153.994,185.723,183.358,203.115,373.670,0.0594,0.0000,0.2014,0.9500,0.00,0.00,0.00,0.00
1567.00,180.000,180.000,180.000,180.000,179.069,188.901,175.940,147.502,180.580,186.272,177.030,154.033,185.545,183.347,203.114,373.702,0.0594,0.0000,0.2015,0.9500,0.00,0.00,0.00,0.00
1568.00,180.000,180.000,180.000,180.000,179.079,188.884,175.947,147.545,180.563,186.259,177.040,154.072,185.383,183.336,203.115,373.734,0.0594,0.0000,0.2015,0.9500,0.00,0.00,0.00,0.00
